expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,timestamp,vehicle_id,vehicle_number,lap_time_seconds,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:25.429Z,GR86-035-11,0,2025-10-18 13:10:24.643000+00:00,GR86-035-11,11,125.48,-0.0359068610024884,-0.1595492356914326,36.9201386420192,3.280838961962318,4871.986135181975,3.2677106292214715,3.3688322076075363,112.31326424870466,-4.9492356914326345,39.79310989379883,-86.23896026611328,17.34,17.1,74.89,984.4,6.84,170.0,0.0
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:26.959Z,GR86-038-93,0,2025-10-18 13:10:24.881000+00:00,GR86-038-93,93,123.516,0.2425599095704597,-0.1668172569706104,41.91675960813866,2.401281085154484,5873.463716814159,4.845246797287114,4.974016578749058,114.26642477876106,-5.8475885455915595,39.79310989379883,-86.2388916015625,17.34,17.1,74.89,984.4,6.84,170.0,0.0
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:26.970Z,GR86-037-03,0,2025-10-18 13:10:25.663000+00:00,GR86-037-03,3,3.494,0.0055887111601397,-0.1452892075749218,40.957806582092296,2.952380952380953,5163.120418848168,3.5558227615370472,3.6548069498069498,112.07308027923212,-4.05565361279647,39.79310607910156,-86.23896026611328,17.34,17.1,74.89,984.4,6.84,170.0,0.0
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:30.286Z,GR86-030-18,0,2025-10-18 13:10:27.655000+00:00,GR86-030-18,18,122.688,-0.0271002178649237,-0.1384074074074074,41.4459767610748,2.9553376906318083,5305.331560283688,3.5425526506899057,3.6065668119099494,115.17021238938052,-4.1457153231663035,39.793121337890625,-86.23893737792969,17.34,17.1,74.89,984.4,6.84,170.0,0.0
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:30.189Z,GR86-013-80,0,2025-10-18 13:10:27.670000+00:00,GR86-013-80,80,117.282,-0.016023745691306,-0.1634251244733818,46.98988893144389,2.8176943699731902,5654.882681564246,5.054084641899656,5.13224435082344,119.79277777777776,-3.5384527001148984,39.79314804077149,-86.23894500732422,17.34,17.1,74.89,984.4,6.84,170.0,0.0
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:30.296Z,GR86-057-57,0,2025-10-18 13:10:29.392000+00:00,GR86-057-57,57,149.4,-0.0246654804270462,-0.113817912218268,27.767084816132854,2.2663107947805456,4943.097525473071,2.499611506524318,2.5772197508896797,94.2764192139738,-6.355130486358244,39.79310607910156,-86.23897552490234,17.34,17.1,74.89,984.4,6.84,170.0,0.0
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:11:23.933Z,GR86-012-8,0,2025-10-18 13:10:57.964000+00:00,GR86-012-8,8,106.176,0.001227117194183,-0.2087467921300256,71.88323353293413,3.0633019674935844,6004.336798336798,5.902275449101797,5.948257057313944,131.3205020920502,5.5286569717707446,39.793087005615234,-86.23897552490234,17.34,17.1,74.89,984.4,6.84,170.0,0.0
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:47.649Z,GR86-026-72,0,2025-10-18 13:12:47.333000+00:00,GR86-026-72,72,154.121,-0.0100233508464681,-0.0871237594862813,29.651929363689433,1.801517805020432,5441.568022440392,2.9468403385872737,3.029077641564507,91.33988764044943,-7.626474022183304,39.79314422607422,-86.23895263671875,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:48.988Z,GR86-010-16,0,2025-10-18 13:12:47.724000+00:00,GR86-010-16,16,154.252,-0.0012801568154402,-0.0902032569360675,28.68168275030157,2.2303980699638117,4939.151898734177,3.793567551266586,3.901735524728589,91.0984388185654,-5.409951749095296,39.79314804077149,-86.23889923095703,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:49.202Z,GR86-022-13,0,2025-10-18 13:12:48.557000+00:00,GR86-022-13,13,154.472,0.0161440144014401,-0.0833066306630663,15.831965196519652,2.978997899789979,4236.379888268157,1.2683438343834383,1.3118661866186618,91.28459497206704,-2.2969396939693967,39.79313659667969,-86.23890686035156,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:49.203Z,GR86-022-13,0,2025-10-18 13:12:48.559000+00:00,GR86-022-13,13,0.002,0.0178374920025591,-0.101418106206014,18.725748560460655,3.063019833653231,4416.104166666667,1.3595873320537426,1.4018921944977605,96.36415178571428,-3.3039987204094694,39.793121337890625,-86.23895263671875,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:49.203Z,GR86-022-13,0,2025-10-18 13:12:48.615000+00:00,GR86-022-13,13,0.056,0.0161440144014401,-0.0833066306630663,15.831965196519652,2.978997899789979,4236.379888268157,1.2683438343834383,1.3118661866186618,91.28459497206704,-2.2969396939693967,39.79313659667969,-86.23890686035156,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:49.590Z,GR86-016-55,0,2025-10-18 13:12:49.072000+00:00,GR86-016-55,55,154.314,0.0022394530113471,-0.0565859761419842,13.908274658132092,3.340995053826011,4093.353023909986,1.0324774512656387,1.0538987489089322,91.30877808988764,-3.996479487925516,39.79312515258789,-86.23880004882812,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.621Z,GR86-002-000,0,2025-10-18 13:12:50.195000+00:00,GR86-002-000,0,154.23,-0.0077174796747967,-0.0852897793263647,13.16431475029036,2.0217770034843205,5152.411267605634,0.6328745644599303,0.6517552264808363,91.18494350282486,-2.07212543554007,39.79310989379883,-86.23908233642578,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.579Z,GR86-036-98,0,2025-10-18 13:12:50.262000+00:00,GR86-036-98,98,154.28,-0.0007459940652818,-0.0667703264094955,21.599617210682496,2.736795252225519,4439.859747545582,1.0365,1.1129272997032642,91.28182584269663,-1.683827893175074,39.79315185546875,-86.23889923095703,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.631Z,GR86-033-46,0,2025-10-18 13:12:51.203000+00:00,GR86-033-46,46,154.628,0.000903707962058,-0.0621167002012072,20.154047139982755,2.1322219028456453,5045.179916317991,1.064083069847657,1.105484334578902,91.08450980392158,-5.307099741304973,39.79311752319336,-86.23893737792969,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.599Z,GR86-025-47,0,2025-10-18 13:12:51.652000+00:00,GR86-025-47,47,154.515,-0.2508064516129032,0.0848435788192331,21.25564211807669,2.838709677419355,4330.880281690141,0.9851628119293974,1.0270191722458917,90.93630985915492,-5.318837492391967,39.793121337890625,-86.23893737792969,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.844Z,GR86-063-113,0,2025-10-18 13:12:52.453000+00:00,GR86-063-113,113,154.912,-0.0066011851851851,-0.0959105185185185,14.693552592592592,2.189333333333334,4977.166666666667,0.7177851851851852,0.7588548148148149,90.90830985915493,-4.518459259259259,39.79314422607422,-86.23892211914062,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:56.543Z,GR86-049-88,0,2025-10-18 13:12:52.927000+00:00,GR86-049-88,88,155.003,-0.0066934088875633,-0.0917807933194154,26.15390396659707,2.29674917983895,4838.845827439887,1.5269534745004474,1.5729212645392183,90.93243281471004,0.2908440202803459,39.79313659667969,-86.23887634277344,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:56.675Z,GR86-047-21,0,2025-10-18 13:12:53.670000+00:00,GR86-047-21,21,154.412,-0.0176157394061689,-0.1107287402709714,16.318526953012395,3.3133467858172385,3997.3230337078658,0.6107048140674546,0.6422773133467858,91.08594670406733,-4.793312193715768,39.793155670166016,-86.23894500732422,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:56.647Z,GR86-028-89,0,2025-10-18 13:12:54.838000+00:00,GR86-028-89,89,153.888,-0.0133330406789581,-0.1051138425519461,20.480122914837576,2.597307579748317,4568.992947813822,1.30753585016096,1.3465613110916008,91.21895332390382,-3.9738659642961665,39.79314804077149,-86.23890686035156,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:56.545Z,GR86-065-5,0,2025-10-18 13:12:55.322000+00:00,GR86-065-5,5,153.797,-0.0084878122178754,-0.0906659644899187,24.24961480589829,2.73698465242251,4524.466005665722,1.931411375263316,1.871060788444177,91.4787252124646,-7.306379777309661,39.79312896728515,-86.23892211914062,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:56.632Z,GR86-040-3,0,2025-10-18 13:12:56.249000+00:00,GR86-040-3,3,150.586,0.028758589511754,-0.1042735081374321,25.08213080168776,2.9086799276672695,4325.869106263195,1.3583559373116334,1.396423297166968,91.46234012649332,-3.4041440626883666,39.79314041137695,-86.23887634277344,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:57.353Z,GR86-060-2,0,2025-10-18 13:12:56.864000+00:00,GR86-060-2,2,154.223,-0.0070345234582472,-0.0995756860430805,18.50849513130717,2.3682502213042196,4802.566619915849,0.9319194452640898,0.9850885216878136,91.12927068723702,-4.388757745647684,39.79314422607422,-86.23888397216797,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:57.353Z,GR86-060-2,0,2025-10-18 13:12:56.866000+00:00,GR86-060-2,2,0.002,-0.0111474773609314,-0.1039395213454075,22.915902328589908,2.734476067270375,4724.329359165425,0.9331759379042692,0.9703395860284604,96.5374776119403,-5.245924967658473,39.79316329956055,-86.23889923095703,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:57.353Z,GR86-060-2,0,2025-10-18 13:12:56.911000+00:00,GR86-060-2,2,0.045,-0.0070345234582472,-0.0995756860430805,18.50849513130717,2.3682502213042196,4802.566619915849,0.9319194452640898,0.9850885216878136,91.12927068723702,-4.388757745647684,39.79314422607422,-86.23888397216797,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:59.514Z,GR86-035-11,0,2025-10-18 13:12:58.603000+00:00,GR86-035-11,11,153.96,-0.0106101302460202,-0.112864544138929,20.139921852387847,2.8552821997105644,4348.156862745098,1.2816454413892908,1.311383502170767,91.3249789029536,-4.281649782923299,39.79314804077149,-86.23900604248047,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:00.178Z,GR86-038-93,0,2025-10-18 13:12:58.943000+00:00,GR86-038-93,93,154.062,0.2620555723346421,-0.1223234672304439,23.614844457867715,1.7009966777408638,5542.3094233473985,2.0799879190576864,2.1500196315312596,91.48259154929578,-4.453760193295077,39.79314804077149,-86.23888397216797,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:00.187Z,GR86-037-03,0,2025-10-18 13:12:59.975000+00:00,GR86-037-03,3,3.726,0.028758589511754,-0.1042735081374321,25.08213080168776,2.9086799276672695,4325.869106263195,1.3583559373116334,1.396423297166968,91.46234012649332,-3.4041440626883666,39.79314041137695,-86.23887634277344,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:01.840Z,GR86-030-18,0,2025-10-18 13:13:01.433000+00:00,GR86-030-18,18,153.778,-0.0055020479812756,-0.0973692217671152,25.33805441778818,2.842598010532475,4328.02538787024,2.089815681685196,2.133641018139263,91.32830747531736,-3.275804564072557,39.79311752319336,-86.23905181884766,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:02.461Z,GR86-013-80,0,2025-10-18 13:13:02.272000+00:00,GR86-013-80,80,154.602,-0.0012110567232939,-0.1055732795853728,20.07801036567809,2.278721566369134,4835.526093088857,2.60387417218543,2.669205298013245,90.66891549295777,-1.869046933486899,39.79314041137695,-86.23892974853516,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:03.837Z,GR86-012-8,0,2025-10-18 13:13:03.447000+00:00,GR86-012-8,8,125.483,-0.0234630896651062,-0.1557742167806985,45.27494418437163,2.5898451566438605,5494.768014059754,4.601818509182571,4.654414836154123,111.2832337434095,7.432409074540871,39.79313659667969,-86.23894500732422,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:11.941Z,GR86-057-57,0,2025-10-18 13:13:06.265000+00:00,GR86-057-57,57,156.873,-0.0149315108759553,-0.0961772486772486,23.258412698412695,2.466196355085244,4550.902404526167,2.280019106407995,2.3664741328630217,89.03092198581561,-6.7444738389182834,39.79315185546875,-86.2388916015625,17.4,17.2,74.74,984.4,5.4,170.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:15:14.005Z,GR86-026-72,0,2025-10-18 13:15:13.733000+00:00,GR86-026-72,72,146.4,-0.0139853170884098,-0.0923945641986879,31.20162449234614,1.8013120899718835,5730.017725258494,3.1701390190565446,3.2686722899094036,96.19890855457228,-7.58912839737582,39.79310607910156,-86.23897552490234,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.331Z,GR86-010-16,0,2025-10-18 13:15:14.036000+00:00,GR86-010-16,16,146.312,-0.0008289974619289,-0.1116313451776649,25.088553299492386,2.480329949238578,4925.477037037037,2.608821383248731,2.700897842639594,95.97210682492582,-6.7033629441624365,39.79314804077149,-86.23889923095703,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.708Z,GR86-022-13,0,2025-10-18 13:15:14.905000+00:00,GR86-022-13,13,146.29,0.0178374920025591,-0.101418106206014,18.725748560460655,3.063019833653231,4416.104166666667,1.3595873320537426,1.4018921944977605,96.36415178571428,-3.3039987204094694,39.793121337890625,-86.23895263671875,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.114Z,GR86-016-55,0,2025-10-18 13:15:15.460000+00:00,GR86-016-55,55,146.388,0.0028189524674538,-0.0764544353617923,23.701280653950953,3.1895246745382986,4472.7674074074075,1.82801846805934,1.871852861035422,96.27022189349113,-5.141749924311233,39.79314422607422,-86.23889923095703,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.250Z,GR86-002-000,0,2025-10-18 13:15:16.462000+00:00,GR86-002-000,0,146.267,-0.0067145471180237,-0.1034608112229338,18.97065263799939,2.2650198231168037,5165.38790560472,1.4585742604452576,1.4918603232692895,96.33082840236686,-2.433821286977737,39.79314804077149,-86.23896789550781,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.377Z,GR86-036-98,0,2025-10-18 13:15:16.580000+00:00,GR86-036-98,98,146.318,0.0015955265610438,-0.0781671326498912,28.60874805840323,3.1537744641192917,4362.55473372781,1.3261680646163403,1.400242311276794,96.52014749262536,-1.5494252873563217,39.793121337890625,-86.23892211914062,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.083Z,GR86-033-46,0,2025-10-18 13:15:17.193000+00:00,GR86-033-46,46,145.99,0.0025445454545454,-0.0701069696969697,19.768333333333334,1.9427272727272729,5558.862222222222,0.7517030303030303,0.7819787878787879,96.78221893491124,-6.245,39.79314041137695,-86.23897552490234,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.165Z,GR86-025-47,0,2025-10-18 13:15:17.676000+00:00,GR86-025-47,47,146.024,-0.2534612923864363,0.1043154190658989,25.204609724888037,2.553103007037748,4836.671641791045,1.1444161868202176,1.2044993602047345,96.3540773809524,-5.25188739603327,39.79313278198242,-86.2389144897461,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.197Z,GR86-063-113,0,2025-10-18 13:15:18.329000+00:00,GR86-063-113,113,145.876,-0.0072774968394437,-0.1023792667509481,18.275619469026548,2.064475347661189,5392.67776096823,0.9484450063211124,0.9718331226295828,96.44864946889228,-4.535429835651074,39.79314804077149,-86.23892211914062,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.902Z,GR86-049-88,0,2025-10-18 13:15:19.193000+00:00,GR86-049-88,88,146.266,-0.001871437618746,-0.1119347688410386,32.06518049398353,2.487650411652945,4930.824143070045,2.225264407853071,2.313185560481317,96.19726865671642,-1.0218809373020898,39.793155670166016,-86.23890686035156,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.145Z,GR86-047-21,0,2025-10-18 13:15:19.947000+00:00,GR86-047-21,21,146.277,-0.0164550475606014,-0.1249818962872046,23.64614605707272,2.7456274930960416,4687.572713643179,1.6007839828168149,1.6523703590058298,95.97992492492492,-4.9971770481742865,39.79314422607422,-86.2389144897461,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.930Z,GR86-028-89,0,2025-10-18 13:15:21.272000+00:00,GR86-028-89,89,146.434,-0.0121171947093202,-0.1102343894186404,31.18247000922793,2.965241464164873,4477.635555555556,2.615707474623193,2.6748969547831436,96.43800295857989,-4.757551522608429,39.793113708496094,-86.23894500732422,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.342Z,GR86-065-5,0,2025-10-18 13:15:21.439000+00:00,GR86-065-5,5,146.117,-0.00921205136648,-0.1044514323345406,31.09656568982549,2.3266381297332894,5122.388719512195,2.7701004280540005,2.7082268686203492,96.48360730593608,-8.35307869608166,39.79312515258789,-86.23890686035156,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.343Z,GR86-065-5,0,2025-10-18 13:15:21.441000+00:00,GR86-065-5,5,0.002,0.0137593795093795,-0.1505945165945166,47.927886002886005,2.4303751803751803,5608.832225913621,3.697281746031746,3.613845598845599,107.67737104825292,-10.002417027417028,39.79313659667969,-86.23892211914062,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.343Z,GR86-065-5,0,2025-10-18 13:15:21.489000+00:00,GR86-065-5,5,0.048,-0.00921205136648,-0.1044514323345406,31.09656568982549,2.3266381297332894,5122.388719512195,2.7701004280540005,2.7082268686203492,96.48360730593608,-8.35307869608166,39.79312515258789,-86.23890686035156,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.887Z,GR86-040-3,0,2025-10-18 13:15:21.682000+00:00,GR86-040-3,3,141.707,0.0256751301056615,-0.1157057246491089,29.629064816275033,2.9159438574357357,4610.234632683658,1.9200946222993216,1.9716834884087684,97.0126951951952,-4.396246648793566,39.793121337890625,-86.23892974853516,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.980Z,GR86-060-2,0,2025-10-18 13:15:22.341000+00:00,GR86-060-2,2,145.43,-0.0111474773609314,-0.1039395213454075,22.915902328589908,2.734476067270375,4724.329359165425,0.9331759379042692,0.9703395860284604,96.5374776119403,-5.245924967658473,39.79316329956055,-86.23889923095703,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.783Z,GR86-035-11,0,2025-10-18 13:15:24.256000+00:00,GR86-035-11,11,145.653,-0.0137996941896024,-0.1279957186544342,26.32445565749235,2.779204892966361,4721.153273809524,1.0942874617737004,1.148012232415902,97.22182763744428,-5.2871559633027525,39.79315185546875,-86.2389144897461,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.301Z,GR86-038-93,0,2025-10-18 13:15:24.272000+00:00,GR86-038-93,93,145.329,0.2639005699810006,-0.138469284357188,29.23895503483217,2.0341988600379985,5451.0014880952385,1.9442289423685877,2.01965801139962,97.59994047619048,-5.619632678910703,39.79313659667969,-86.23885345458984,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.385Z,GR86-037-03,0,2025-10-18 13:15:25.075000+00:00,GR86-037-03,3,3.393,0.0256751301056615,-0.1157057246491089,29.629064816275033,2.9159438574357357,4610.234632683658,1.9200946222993216,1.9716834884087684,97.0126951951952,-4.396246648793566,39.793121337890625,-86.23892974853516,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.172Z,GR86-030-18,0,2025-10-18 13:15:26.664000+00:00,GR86-030-18,18,145.231,-0.00688875192604,-0.1116095531587057,28.635368258859785,2.8073959938366717,4641.207462686567,1.83395531587057,1.8844391371340523,97.15373134328358,-4.372542372881356,39.79312515258789,-86.2389144897461,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.449Z,GR86-012-8,0,2025-10-18 13:15:28.063000+00:00,GR86-012-8,8,144.616,-0.005068923076923,-0.1351606153846153,32.195643076923076,2.308923076923077,5090.53544494721,1.9041,1.9589707692307692,97.4875867269985,8.170892307692307,39.79312896728515,-86.23888397216797,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.502Z,GR86-057-57,0,2025-10-18 13:15:30.250000+00:00,GR86-057-57,57,143.985,0.0064688847812692,-0.1278952556993222,31.770489833641403,2.625385089340727,4778.090634441088,1.6568530499075786,1.7273213185459029,97.80106766917294,-7.570856438693777,39.79312515258789,-86.23886108398438,17.42,17.3,74.9,984.6,3.6,183.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.431Z,GR86-026-72,0,2025-10-18 13:17:28.972000+00:00,GR86-026-72,72,135.239,0.002622349377314,-0.122382699427802,35.69722315718613,2.0185122854257824,5820.85303514377,2.563729384045776,2.6420245708515653,103.899808,-8.426624032312352,39.79312896728515,-86.23890686035156,17.52,17.5,74.77,984.5,3.6,180.0,0.0
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.421Z,GR86-010-16,0,2025-10-18 13:17:29.254000+00:00,GR86-010-16,16,135.218,0.0144737726967047,-0.1194882313382649,41.4474108944183,2.2084734364492267,5626.983974358975,3.29922831203766,3.394633490248823,103.9954967948718,-5.991022192333557,39.79313278198242,-86.2389144897461,17.52,17.5,74.77,984.5,3.6,180.0,0.0
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.737Z,GR86-022-13,0,2025-10-18 13:17:29.552000+00:00,GR86-022-13,13,134.647,0.0330975693255734,-0.1150054775761725,37.28,2.7066073262581307,5113.669367909239,3.070215679561794,3.142160219103047,104.3998379254457,-3.6441287230400543,39.79313278198242,-86.2389144897461,17.52,17.5,74.77,984.5,3.6,180.0,0.0
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.456Z,GR86-016-55,0,2025-10-18 13:17:29.797000+00:00,GR86-016-55,55,134.337,0.0221941234730934,-0.0901432816110927,44.43383624958732,2.1746450973918785,5708.97423510467,3.574745790689997,3.636929679762298,104.99536977491962,-4.946054803565533,39.79314422607422,-86.23890686035156,17.52,17.5,74.77,984.5,3.6,180.0,0.0
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.534Z,GR86-002-000,0,2025-10-18 13:17:30.466000+00:00,GR86-002-000,0,134.004,0.0116049714477662,-0.1093792408464897,42.94566677863621,2.3107154853879743,5575.884176182708,2.8926553577426937,2.928192811555257,105.00366612111291,-2.3849512932482364,39.79312515258789,-86.23902130126953,17.52,17.5,74.77,984.5,3.6,180.0,0.0
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.438Z,GR86-036-98,0,2025-10-18 13:17:30.574000+00:00,GR86-036-98,98,133.994,0.0178484744600617,-0.1074895440521083,39.64345560507371,2.5173123071648953,5313.198697068404,2.306825505656497,2.4007576276996914,105.12541598694942,-3.090915323962976,39.793113708496094,-86.23894500732422,17.52,17.5,74.77,984.5,3.6,180.0,0.0
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.518Z,GR86-033-46,0,2025-10-18 13:17:30.916000+00:00,GR86-033-46,46,133.723,0.022667000333667,-0.0864547881214548,34.698865532198866,2.12278945612279,5821.150242326333,2.21849015682349,2.3229846513179844,105.4251941747573,-6.463763763763764,39.79314041137695,-86.2389144897461,17.52,17.5,74.77,984.5,3.6,180.0,0.0
,18,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.518Z,GR86-033-46,0,2025-10-18 13:17:30.917000+00:00,GR86-033-46,46,0.001,0.0172163565556036,-0.1893076590220683,74.72016443098225,2.884465599307659,6434.1800847457625,5.595934660320208,5.718031155344007,136.3728842105263,-8.344136737343142,39.79313659667969,-86.2389144897461,17.52,17.5,74.77,984.5,3.6,180.0,0.0
